age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,year,date
33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,3,4,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
21,student,single,basic.9y,no,no,no,cellular,mar,wed,1,6,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
38,blue-collar,single,high.school,no,no,no,cellular,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
38,blue-collar,single,high.school,no,yes,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
24,admin.,single,university.degree,no,yes,no,cellular,mar,wed,2,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
38,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,1,13,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
51,management,married,university.degree,no,no,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no,2010,2010-03-01
37,admin.,single,high.school,no,no,no,cellular,mar,wed,2,4,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
21,student,single,basic.9y,no,yes,no,cellular,mar,wed,2,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
36,admin.,married,high.school,no,yes,no,cellular,mar,wed,6,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no,2010,2010-03-01
54,technician,single,university.degree,no,yes,no,telephone,mar,wed,3,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no,2010,2010-03-01
36,management,single,university.degree,no,no,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes,2010,2010-03-01
34,technician,single,university.degree,no,yes,yes,cellular,mar,thu,3,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
37,admin.,single,university.degree,no,yes,no,cellular,mar,thu,2,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
34,technician,single,university.degree,no,yes,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
52,services,married,high.school,unknown,yes,no,cellular,mar,thu,2,11,3,failure,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
34,admin.,married,professional.course,no,no,yes,telephone,mar,thu,2,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
34,technician,single,university.degree,no,no,no,cellular,mar,thu,1,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
36,management,married,university.degree,no,no,no,cellular,mar,thu,1,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
53,admin.,divorced,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
53,admin.,divorced,university.degree,no,yes,yes,cellular,mar,thu,1,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
25,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
55,admin.,married,university.degree,no,yes,no,telephone,mar,thu,7,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
25,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,2,10,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
66,retired,divorced,basic.4y,no,yes,no,cellular,mar,thu,4,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
53,admin.,divorced,university.degree,no,yes,no,telephone,mar,thu,1,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,no,2010,2010-03-01
34,admin.,married,professional.course,no,yes,no,cellular,mar,thu,3,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,yes,2010,2010-03-01
25,student,single,university.degree,no,yes,no,telephone,mar,fri,3,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
64,retired,married,university.degree,no,no,no,cellular,mar,fri,1,3,2,success,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
34,blue-collar,married,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
41,admin.,divorced,university.degree,no,yes,yes,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
28,unemployed,married,high.school,no,no,no,telephone,mar,fri,4,6,1,success,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
72,retired,married,professional.course,no,no,no,cellular,mar,fri,1,3,1,success,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
33,entrepreneur,single,professional.course,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
85,retired,single,professional.course,no,no,no,cellular,mar,fri,7,7,2,success,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
38,technician,single,high.school,no,no,no,cellular,mar,fri,3,17,3,failure,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
31,technician,single,professional.course,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
34,technician,divorced,professional.course,no,no,no,telephone,mar,fri,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
74,retired,married,unknown,no,no,yes,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
27,student,single,high.school,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
22,student,single,basic.9y,no,no,no,cellular,mar,fri,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,no,2010,2010-03-01
50,technician,married,university.degree,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
41,admin.,divorced,university.degree,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
38,technician,single,high.school,no,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,2,6,3,success,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,2010,2010-03-01
43,self-employed,married,university.degree,no,yes,no,cellular,mar,mon,2,9,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
59,management,married,basic.4y,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
35,technician,single,professional.course,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
29,admin.,single,high.school,no,no,no,cellular,mar,mon,4,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
27,services,single,university.degree,no,yes,no,cellular,mar,mon,3,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
29,management,single,university.degree,no,yes,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
73,retired,married,unknown,no,yes,no,telephone,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
29,admin.,single,unknown,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
49,blue-collar,married,basic.9y,unknown,yes,no,cellular,mar,mon,4,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
49,blue-collar,married,basic.9y,unknown,no,no,cellular,mar,mon,3,7,2,success,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
27,services,single,university.degree,no,yes,no,cellular,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
49,blue-collar,married,basic.9y,unknown,no,no,cellular,mar,mon,1,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
59,blue-collar,married,basic.4y,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
33,self-employed,single,university.degree,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
36,admin.,single,university.degree,no,no,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
49,blue-collar,married,basic.9y,unknown,no,no,cellular,mar,mon,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
27,services,single,university.degree,no,no,no,cellular,mar,mon,6,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
64,retired,married,university.degree,no,no,no,cellular,mar,tue,2,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,no,no,telephone,mar,tue,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
42,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,tue,1,7,3,failure,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,high.school,no,no,no,cellular,mar,tue,1,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
29,blue-collar,single,professional.course,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,yes,no,cellular,mar,tue,1,6,3,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,1,3,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
55,unemployed,divorced,university.degree,no,no,no,cellular,mar,tue,3,6,3,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,1,11,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,2,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
64,retired,married,university.degree,no,no,no,cellular,mar,tue,2,5,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
26,admin.,single,high.school,no,no,no,cellular,mar,tue,2,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no,2010,2010-03-01
34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
38,blue-collar,single,high.school,no,no,no,telephone,mar,tue,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
29,blue-collar,single,professional.course,no,no,yes,cellular,mar,tue,2,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7,yes,2010,2010-03-01
25,unemployed,married,high.school,no,yes,no,cellular,mar,wed,2,6,1,success,-1.8,93.369,-34.8,0.6509999999999999,5008.7,yes,2010,2010-03-01
43,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6509999999999999,5008.7,yes,2010,2010-03-01
35,technician,married,university.degree,no,yes,yes,cellular,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.6509999999999999,5008.7,no,2010,2010-03-01
28,self-employed,single,university.degree,no,yes,yes,cellular,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.6509999999999999,5008.7,no,2010,2010-03-01
28,self-employed,single,university.degree,no,yes,no,telephone,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.6509999999999999,5008.7,no,2010,2010-03-01
31,technician,married,university.degree,no,no,no,cellular,mar,wed,4,999,0,nonexistent,-1.8,93.369,-34.8,0.6509999999999999,5008.7,no,2010,2010-03-01
55,admin.,married,high.school,no,yes,no,cellular,mar,wed,2,999,1,failure,-1.8,93.369,-34.8,0.6509999999999999,5008.7,yes,2010,2010-03-01
28,admin.,single,university.degree,no,yes,no,cellular,mar,thu,4,999,2,failure,-1.8,93.369,-34.8,0.65,5008.7,yes,2010,2010-03-01
33,admin.,married,university.degree,no,no,yes,telephone,mar,thu,2,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
27,technician,single,university.degree,no,yes,no,cellular,mar,thu,4,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
39,admin.,divorced,university.degree,no,yes,no,cellular,mar,thu,1,13,1,success,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
46,admin.,married,university.degree,no,no,no,telephone,mar,thu,1,3,1,success,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
46,admin.,married,university.degree,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,yes,2010,2010-03-01
38,services,married,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,yes,2010,2010-03-01
53,admin.,divorced,university.degree,no,yes,no,cellular,mar,thu,1,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
35,technician,married,professional.course,no,no,no,telephone,mar,thu,2,6,1,success,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
33,admin.,married,university.degree,no,yes,no,cellular,mar,thu,1,3,1,success,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
31,admin.,single,university.degree,no,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,no,2010,2010-03-01
31,self-employed,married,professional.course,no,yes,no,cellular,mar,thu,4,999,3,failure,-1.8,93.369,-34.8,0.65,5008.7,yes,2010,2010-03-01
28,services,single,professional.course,no,yes,no,cellular,mar,fri,3,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no,2010,2010-03-01
61,self-employed,divorced,university.degree,no,no,no,cellular,mar,fri,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no,2010,2010-03-01
33,admin.,married,university.degree,no,no,no,cellular,mar,fri,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no,2010,2010-03-01
23,student,single,high.school,no,no,no,telephone,mar,fri,1,3,1,success,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
38,housemaid,single,high.school,no,yes,no,cellular,mar,fri,1,10,1,success,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
33,admin.,married,university.degree,no,no,no,cellular,mar,fri,2,999,3,failure,-1.8,93.369,-34.8,0.649,5008.7,no,2010,2010-03-01
26,student,single,high.school,no,no,no,cellular,mar,fri,1,6,3,success,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
27,services,single,university.degree,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
27,services,single,university.degree,no,yes,no,cellular,mar,fri,3,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
80,retired,married,basic.4y,no,no,no,cellular,mar,fri,3,6,4,success,-1.8,93.369,-34.8,0.649,5008.7,yes,2010,2010-03-01
62,technician,married,unknown,no,no,no,cellular,mar,mon,2,3,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
58,retired,married,university.degree,no,yes,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
73,retired,married,basic.4y,no,yes,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
53,technician,married,professional.course,no,no,no,cellular,mar,mon,4,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
30,management,married,university.degree,no,yes,no,cellular,mar,mon,3,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
29,admin.,single,high.school,no,yes,yes,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
62,technician,married,unknown,no,yes,no,cellular,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
48,unemployed,married,university.degree,no,no,yes,cellular,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
53,technician,married,professional.course,no,yes,no,telephone,mar,mon,5,999,2,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
53,technician,married,professional.course,no,yes,yes,cellular,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
33,admin.,single,university.degree,no,no,no,cellular,mar,mon,1,6,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
58,admin.,married,university.degree,no,yes,no,cellular,mar,mon,5,999,2,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
62,technician,married,unknown,no,no,no,cellular,mar,mon,3,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
82,retired,married,professional.course,no,yes,no,telephone,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
29,admin.,single,university.degree,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
31,admin.,married,professional.course,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
62,technician,married,unknown,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
30,self-employed,married,university.degree,no,yes,no,telephone,mar,mon,7,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
30,unemployed,single,professional.course,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
34,technician,married,professional.course,no,no,no,telephone,mar,mon,6,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
48,unemployed,married,university.degree,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,3,3,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
34,technician,married,professional.course,no,yes,no,telephone,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
65,retired,married,basic.4y,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,1,10,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
47,self-employed,divorced,university.degree,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
48,unemployed,married,university.degree,no,yes,no,cellular,mar,tue,1,999,2,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
33,technician,single,professional.course,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
52,admin.,married,university.degree,no,yes,no,telephone,mar,tue,1,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,1,10,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
31,admin.,single,university.degree,no,yes,no,telephone,mar,tue,1,3,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
33,technician,single,professional.course,no,yes,no,telephone,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
27,services,single,high.school,no,yes,yes,cellular,mar,tue,1,9,2,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
52,admin.,married,university.degree,no,no,no,cellular,mar,tue,1,6,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
66,retired,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
30,technician,single,university.degree,no,unknown,unknown,cellular,mar,tue,3,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no,2010,2010-03-01
66,retired,married,high.school,no,unknown,unknown,cellular,mar,tue,3,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes,2010,2010-03-01
23,student,single,high.school,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.644,5008.7,yes,2010,2010-03-01
33,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,1,11,1,success,-1.8,93.369,-34.8,0.644,5008.7,no,2010,2010-03-01
37,technician,married,professional.course,no,yes,yes,cellular,mar,wed,1,9,1,success,-1.8,93.369,-34.8,0.644,5008.7,no,2010,2010-03-01
56,retired,married,basic.4y,no,no,no,cellular,mar,wed,2,9,2,failure,-1.8,93.369,-34.8,0.644,5008.7,no,2010,2010-03-01
59,admin.,married,university.degree,no,yes,no,telephone,mar,wed,7,999,0,nonexistent,-1.8,93.369,-34.8,0.644,5008.7,no,2010,2010-03-01
52,technician,married,basic.9y,no,no,no,cellular,mar,wed,3,999,0,nonexistent,-1.8,93.369,-34.8,0.644,5008.7,yes,2010,2010-03-01
53,blue-collar,single,basic.9y,no,unknown,unknown,cellular,mar,thu,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
53,technician,married,unknown,no,no,no,cellular,mar,thu,1,999,1,failure,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
26,admin.,married,unknown,no,no,no,cellular,mar,thu,1,999,1,failure,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
28,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,9,1,success,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
47,services,single,unknown,no,unknown,unknown,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
38,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
43,admin.,married,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
34,admin.,single,university.degree,no,yes,no,cellular,mar,thu,2,6,3,success,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
29,technician,single,professional.course,no,yes,yes,cellular,mar,thu,2,13,1,success,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
24,technician,single,professional.course,no,yes,no,telephone,mar,thu,3,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
50,management,married,university.degree,no,yes,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,no,2010,2010-03-01
39,admin.,divorced,professional.course,no,no,no,cellular,mar,thu,4,999,1,failure,-1.8,93.369,-34.8,0.643,5008.7,yes,2010,2010-03-01
75,retired,married,basic.9y,no,no,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
59,unemployed,married,basic.9y,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
27,admin.,single,unknown,no,yes,no,cellular,mar,mon,3,6,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,11,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,6,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
38,student,single,unknown,no,no,yes,cellular,mar,mon,1,3,4,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
38,student,single,unknown,no,yes,no,cellular,mar,mon,1,11,1,success,-1.8,93.369,-34.8,0.639,5008.7,no,2010,2010-03-01
38,student,single,unknown,no,no,no,cellular,mar,mon,6,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,no,2010,2010-03-01
39,technician,divorced,high.school,no,no,no,cellular,mar,mon,1,12,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
39,technician,divorced,high.school,no,no,no,cellular,mar,mon,1,3,1,success,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
36,blue-collar,divorced,high.school,no,no,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.639,5008.7,no,2010,2010-03-01
70,retired,married,unknown,no,no,no,telephone,mar,mon,2,7,2,success,-1.8,93.369,-34.8,0.639,5008.7,no,2010,2010-03-01
75,retired,married,basic.9y,no,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,no,2010,2010-03-01
27,admin.,single,unknown,no,no,no,cellular,mar,mon,1,999,3,failure,-1.8,93.369,-34.8,0.639,5008.7,yes,2010,2010-03-01
